kind	id	batch	language	source_file	field	before	after
lesson	PY5_L08_numpy_axis_001	LESSON_006_ADVANCED_EXPANSION	ko	data/lessons/python_advanced_expansion_v5.json	explanation	"""numpy의 axis는 계산 방향을 뜻한다. axis=0은 같은 열 방향으로 값을 모아 계산하므로 열별 합계나 평균을 구할 때 쓰인다. axis=1은 행별 계산으로 바뀌므로 배열 모양과 축 번호를 함께 확인해야 결과를 예측할 수 있다. 따라서 출력은 ‘[5 7 9]’이다."""	"""x의 shape는 (2, 3)으로 2개 행과 3개 열이다. sum(axis=0)은 0번 축인 행 축을 없애면서 위아래 값을 더하므로, 각 열에서 1+4, 2+5, 3+6을 계산한다. 그래서 결과는 열마다 하나씩 남은 [5 7 9]다. 반대로 axis=1이면 각 행 안에서 더해 [6 15]가 된다."""
lesson	PY5_L08_numpy_axis_001	LESSON_006_ADVANCED_EXPANSION	en	data_i18n/en/lessons/python_advanced_expansion_v5.json	explanation	"""In NumPy, the axis specifies the direction of computation. `axis=0` performs calculations by grouping values along the same column, so it is used to calculate column-wise sums or averages. `axis=1` switches to row-wise computation, so you must check both the array shape and the axis number to predict the result. Therefore, the output is ‘[5 7 9]’."""	"""`x` has shape (2, 3): two rows and three columns. `sum(axis=0)` removes axis 0, the row axis, by adding values down the rows: 1+4, 2+5, and 3+6. One value remains per column, so the result is [5 7 9]. With `axis=1`, each row would be summed instead, producing [6 15]."""
lesson	PY5_L08_numpy_broadcast_001	LESSON_006_ADVANCED_EXPANSION	ko	data/lessons/python_advanced_expansion_v5.json	explanation	"""broadcasting은 모양이 다른 배열을 자동으로 맞춰 계산하는 규칙이다. [10,20,30]이 각 행에 적용되어 행마다 더해진다. 작은 배열이 큰 배열의 모양에 맞춰 반복 적용된다고 생각하면 결과 배열의 형태를 추론하기 쉽다."""	"""x의 shape는 (2, 3), y의 shape는 (3,)이다. NumPy는 오른쪽 끝 차원부터 비교하므로 두 배열의 길이 3이 맞고, y를 x의 각 행에 대응시켜 원소별로 더할 수 있다. 결과는 [[11, 22, 33], [14, 25, 36]]이다. y가 실제로 두 번 복사되는 것은 아니며, 끝 차원 크기가 같거나 한쪽이 1이라는 broadcasting 조건을 만족하지 않으면 ValueError가 난다."""
lesson	PY5_L08_numpy_broadcast_001	LESSON_006_ADVANCED_EXPANSION	en	data_i18n/en/lessons/python_advanced_expansion_v5.json	explanation	"""Broadcasting is a rule that automatically adjusts calculations to match arrays of different shapes. [10,20,30] is applied to each row and added to that row. If you think of the smaller array as being repeatedly applied to match the shape of the larger array, it’s easy to infer the shape of the resulting array."""	"""`x` has shape (2, 3) and `y` has shape (3,). NumPy compares dimensions from the right, so the matching length 3 lets `y` align with each row of `x` for element-wise addition. The result is [[11, 22, 33], [14, 25, 36]]. NumPy does not need to copy `y` twice; incompatible trailing dimensions—neither equal nor 1—would raise `ValueError` instead."""
lesson	PY5_L10_chunk_loop_001	LESSON_006_ADVANCED_EXPANSION	ko	data/lessons/python_advanced_expansion_v5.json	explanation	"""chunk loop는 긴 목록을 일정한 크기의 조각으로 나누어 처리하는 반복문이다. i가 0, size, 2*size처럼 이동하며 구간을 만든다. 각 구간의 시작과 끝을 정확히 계산해야 문서 조각에 누락이나 겹침이 생기지 않는다. 따라서 반환/호출 결과는 ‘size 간격으로 위치를 이동한다’이다."""	"""range(0, len(text), size)는 i를 0, size, 2*size처럼 size만큼 이동시킨다. 매번 text[i:i+size]가 최대 size개의 문자를 잘라 chunks에 넣으므로 마지막 조각만 더 짧을 수 있고, 이 코드에는 겹침이 없다. size는 양수여야 한다. 또한 문자 수 기준으로 자르므로 실제 RAG에서 token 한도나 단어 경계를 맞추려면 별도 로직이 필요하다."""
lesson	PY5_L10_chunk_loop_001	LESSON_006_ADVANCED_EXPANSION	en	data_i18n/en/lessons/python_advanced_expansion_v5.json	explanation	"""A chunk loop is an iterative structure that processes a long list by dividing it into chunks of a fixed size. It creates segments as `i` moves through values such as 0, `size`, and 2*`size`. The start and end of each segment must be calculated precisely to prevent omissions or overlaps in the document segments. Therefore, the return/call result is “move the position by `size` intervals.”"""	"""`range(0, len(text), size)` moves `i` through 0, `size`, 2*`size`, and so on. Each `text[i:i+size]` slice adds up to `size` characters, so only the final chunk may be shorter and this code creates no overlap. `size` must be positive. Because the split is character-based, production RAG chunking needs extra logic when token limits or word boundaries matter."""
lesson	PY5_L10_evidence_attach_001	LESSON_006_ADVANCED_EXPANSION	ko	data/lessons/python_advanced_expansion_v5.json	explanation	"""evidence attach는 결과에 근거 문서 id를 함께 붙이는 과정이다. 리스트 컴프리헨션으로 각 doc의 id만 모아 evidence 목록을 만든다. 근거 id를 함께 저장하면 나중에 결과를 검토하거나 출처 링크를 표시하기 쉽다."""	"""리스트 컴프리헨션이 docs를 순서대로 돌며 각 doc[\""id\""]를 꺼내 evidence_ids 목록을 만든다. 반환값은 원래 answer와 그 ID 목록을 함께 담은 dict다. 이 연결은 나중에 출처를 다시 찾게 해 주지만, ID를 붙였다는 사실만으로 해당 문서가 답변을 실제로 뒷받침한다고 검증되지는 않는다. doc에 id가 없으면 KeyError가 난다는 전제도 확인해야 한다."""
lesson	PY5_L10_evidence_attach_001	LESSON_006_ADVANCED_EXPANSION	ko	data/lessons/python_advanced_expansion_v5.json	side_card_ids	"[""AI_hallucination_001""]"	"[""PYV161_A1_EVIDENCE_LINEAGE_FLOW"", ""AI_hallucination_001""]"
lesson	PY5_L10_evidence_attach_001	LESSON_006_ADVANCED_EXPANSION	en	data_i18n/en/lessons/python_advanced_expansion_v5.json	explanation	"""\""Attaching evidence\"" is the process of associating a document ID with each result. We use a list comprehension to collect only the IDs of each document and create a list of evidence. Storing the evidence IDs along with the results makes it easier to review the results later or display source links."""	"""The list comprehension walks through `docs` in order and collects each `doc[\""id\""]` into `evidence_ids`. The returned dictionary contains both the original `answer` and that ID list. This trace makes it possible to find sources later, but attaching IDs alone does not verify that those documents actually support the answer. A document without an `id` would also raise `KeyError`."""
lesson	PY5_L10_evidence_attach_001	LESSON_006_ADVANCED_EXPANSION	en	data_i18n/en/lessons/python_advanced_expansion_v5.json	side_card_ids	"[""AI_hallucination_001""]"	"[""PYV161_A1_EVIDENCE_LINEAGE_FLOW"", ""AI_hallucination_001""]"
lesson	PY5_L10_claim_check_001	LESSON_006_ADVANCED_EXPANSION	ko	data/lessons/python_advanced_expansion_v5.json	explanation	"""claim check는 주장 문장이 근거 텍스트로 뒷받침되는지 확인한다. 근거에서 claim을 찾지 못하면 자동 확정하지 않고 검토 대상으로 보낸다. 자동 검증은 보조 수단이므로 불일치가 나오면 사람이 근거와 문장을 다시 비교해야 한다. 따라서 반환/호출 결과는 ‘needs_review’이다."""	"""not in은 answer[\""claim\""] 문자열이 evidence[\""text\""] 안에 글자 그대로 포함됐는지만 검사한다. 없으면 needs_review, 있으면 supported를 반환한다. 하지만 같은 뜻의 바꿔 쓴 문장은 놓칠 수 있고, 문자열이 우연히 포함돼도 문맥상 근거가 아닐 수 있으므로 supported는 실제 의미 검증 완료를 뜻하지 않는다. 이는 사람이나 더 강한 검증으로 보낼 후보를 가르는 단순 휴리스틱이다."""
lesson	PY5_L10_claim_check_001	LESSON_006_ADVANCED_EXPANSION	ko	data/lessons/python_advanced_expansion_v5.json	project_context	"""Cross-verified RAG와 claim 기반 검증 구조에 연결된다."""	"""RAG 답변을 본격 검증하기 전에 적용할 수 있는 기초 문자열 휴리스틱에 가깝다."""
lesson	PY5_L10_claim_check_001	LESSON_006_ADVANCED_EXPANSION	ko	data/lessons/python_advanced_expansion_v5.json	reading_goal	"""답변의 핵심 주장과 근거 텍스트를 대조하는 단순 흐름을 읽는다."""	"""claim 문자열이 evidence text에 그대로 포함됐는지 확인하는 단순 규칙을 읽는다."""
lesson	PY5_L10_claim_check_001	LESSON_006_ADVANCED_EXPANSION	ko	data/lessons/python_advanced_expansion_v5.json	side_card_ids	"[""AI_guardrail_001""]"	"[""AI_guardrail_001"", ""PYV161_A1_EVIDENCE_LINEAGE_FLOW""]"
lesson	PY5_L10_claim_check_001	LESSON_006_ADVANCED_EXPANSION	ko	data/lessons/python_advanced_expansion_v5.json	title	"""claim 검증 코드 읽기"""	"""claim 문자열 포함 검사 읽기"""
lesson	PY5_L10_claim_check_001	LESSON_006_ADVANCED_EXPANSION	en	data_i18n/en/lessons/python_advanced_expansion_v5.json	explanation	"""The claim check verifies whether a claim is supported by the source text. If the claim cannot be found in the source, it is not automatically approved but is sent for review. Since automatic verification is only a supplementary tool, a human must compare the source and the claim again if a discrepancy is found. Therefore, the return/call result is “needs_review.”"""	"""The `not in` test checks only whether the exact `answer[\""claim\""]` string occurs inside `evidence[\""text\""]`. It returns `needs_review` when absent and `supported` when present. A paraphrase can be missed, while an accidental substring match may still lack supporting context, so the `supported` label does not prove semantic support. This is a simple triage heuristic for deciding what needs stronger or human review."""
lesson	PY5_L10_claim_check_001	LESSON_006_ADVANCED_EXPANSION	en	data_i18n/en/lessons/python_advanced_expansion_v5.json	project_context	"""It is linked to the cross-verified RAG and the claim-based verification framework."""	"""This is a basic string heuristic that may be used before stronger RAG claim verification."""
lesson	PY5_L10_claim_check_001	LESSON_006_ADVANCED_EXPANSION	en	data_i18n/en/lessons/python_advanced_expansion_v5.json	reading_goal	"""Read through the simple flow that compares the key arguments in the response with the supporting text."""	"""Read a simple rule that checks whether the literal claim string occurs in the evidence text."""
lesson	PY5_L10_claim_check_001	LESSON_006_ADVANCED_EXPANSION	en	data_i18n/en/lessons/python_advanced_expansion_v5.json	side_card_ids	"[""AI_guardrail_001""]"	"[""AI_guardrail_001"", ""PYV161_A1_EVIDENCE_LINEAGE_FLOW""]"
lesson	PY5_L10_claim_check_001	LESSON_006_ADVANCED_EXPANSION	en	data_i18n/en/lessons/python_advanced_expansion_v5.json	title	"""Read the claim verification code"""	"""Reading a literal claim containment check"""
lesson	PY5_L10_failure_summary_001	LESSON_006_ADVANCED_EXPANSION	ko	data/lessons/python_advanced_expansion_v5.json	explanation	"""failure summary는 실패 원인을 묶어 개수를 세는 요약이다. reason 값을 key로 사용해 같은 실패 원인이 몇 번 나왔는지 누적한다. 실패 원인을 집계하면 가장 많이 발생하는 문제부터 고쳐 전체 품질을 빠르게 올릴 수 있다."""	"""각 row에서 reason을 읽고, key가 없으면 \""unknown\""을 사용한다. by_reason.get(reason, 0)은 아직 없는 원인이면 0에서 시작하고, 같은 원인이 다시 나오면 기존 개수에 1을 더한다. 반환되는 dict는 {실패 원인: 발생 횟수} 형태다. 이 집계는 빈도가 높은 문제를 찾는 데 도움을 주지만, 빈도만으로 수정 우선순위가 확정되는 것은 아니므로 영향도도 함께 봐야 한다."""
lesson	PY5_L10_failure_summary_001	LESSON_006_ADVANCED_EXPANSION	en	data_i18n/en/lessons/python_advanced_expansion_v5.json	explanation	"""A failure summary is a summary that groups failure causes and counts their occurrences. It uses the “reason” value as a key to track the cumulative number of times each failure cause has occurred. By aggregating failure causes, you can address issues starting with the most common ones, thereby quickly improving overall quality."""	"""For each row, the code reads `reason`, using \""unknown\"" when the key is absent. `by_reason.get(reason, 0)` starts an unseen reason at 0 and reuses the current count on later occurrences, then adds 1. The returned dictionary has the form `{failure reason: occurrence count}`. Frequency helps identify recurring problems, but impact should also be considered when setting repair priority."""
lesson	PY5_L10_curation_skip_001	LESSON_006_ADVANCED_EXPANSION	ko	data/lessons/python_advanced_expansion_v5.json	explanation	"""curation skip 조건은 항목을 선별 과정에서 제외할지 판단한다. 두 조건 중 하나라도 맞으면 True가 되어 해당 항목을 건너뛴다. or 조건이면 하나만 참이어도 제외되므로 각 조건이 어떤 항목을 걸러내는지 따로 확인해야 한다. 따라서 반환/호출 결과는 ‘이미 본 URL이거나 score가 0.5 미만’이다."""	"""첫 번째 if는 item의 URL이 seen_urls에 있으면 즉시 True를 반환한다. 중복이 아니어도 score가 0.5보다 작으면 두 번째 if가 True를 반환하므로, 두 조건은 논리적으로 OR처럼 작동한다. score가 정확히 0.5면 제외되지 않는다. score key가 없으면 get의 기본값 0 때문에 제외되며, url key가 없으면 대괄호 접근에서 KeyError가 난다는 입력 전제도 확인해야 한다."""
