level	file	id	title	reading_goal	code	question	answer	explanation	project_context	question_type	concepts
6	python_resume_safe_pipeline_checkpoint_v46.json	PY46_L06_checkpoint_file_001	checkpoint file 읽기	작업 진행 상태를 파일로 남기는 checkpoint 개념을 이해한다.	"checkpoint.json\n{\n  ""last_done"": ""shard_0042"",\n  ""updated_at"": ""2026-05-31""\n}"	checkpoint file의 역할은?	어디까지 작업했는지 기록한다	checkpoint는 재시작에 필요한 progress와 입력·code version을 내구성 있게 기록한다. last_done 하나는 작업이 고정 순서로 완료될 때만 안전하며 병렬 또는 순서 변경에서는 아직 안 끝난 shard를 건너뛸 수 있다. 그런 경우 완료 ID 집합이나 shard별 상태를 쓰고 atomic하게 갱신한다.	shard 범위, 완료 개수, 마지막 처리 id를 남기면 장애 후 복구가 쉬워진다.	meaning_choice	"[""checkpoint"",""state_file"",""progress""]"
6	python_resume_safe_pipeline_checkpoint_v46.json	PY46_L06_resume_safe_pipeline_001	resume-safe pipeline 읽기	중간에 멈춰도 이어서 다시 실행할 수 있는 파이프라인 구조를 이해한다.	for shard in shards:\n    if is_done(shard):\n        continue\n    run_shard(shard)	resume-safe pipeline의 핵심은?	이미 끝난 작업은 건너뛰고 남은 작업만 이어서 실행하는 것	is_done이 성공 결과와 원자적으로 기록된 신뢰할 수 있는 상태일 때 완료 shard를 건너뛰고 나머지를 실행한다. resume-safe가 되려면 run_shard가 중단 경계에서 재실행돼도 안전해야 하고, checkpoint 손상·version 불일치·병렬 완료 순서를 처리해야 한다. 단순 file 존재 검사는 충분하지 않다.	KG node_pass shard나 대용량 카드 생성 작업처럼 오래 걸리는 작업에 필요하다.	meaning_choice	"[""if"",""for"",""continue"",""resume_safe"",""pipeline"",""restart""]"
6	python_search_embedding_rag_flow_v43.json	PY43_L06_query_normalization_001	query normalization 읽기	검색 전 질문 문자열을 정리하는 이유를 이해한다.	query = query.strip().lower()\nquery = normalize_spaces(query)	query.strip().lower()의 목적에 가까운 것은?	검색어의 불필요한 공백과 대소문자 차이를 줄인다	strip()은 양끝 공백을 제거하고 lower()는 대문자를 소문자로 바꾼 뒤, normalize_spaces가 내부 공백을 정리한다. 자연어의 대소문자 차이를 줄이는 데 유용하지만 Python, US처럼 case가 의미를 가지거나 정확한 ID를 찾는 검색에서는 원문을 보존하거나 field별 normalization 규칙을 써야 한다.	문서 제목, 노드명, 질문 텍스트를 비교할 때 normalize_id나 slug 처리와 연결된다.	meaning_choice	"[""query_normalization"",""normalization"",""search""]"
6	python_search_embedding_rag_flow_v43.json	PY43_L06_search_pipeline_001	search pipeline 읽기	검색 요청이 여러 단계를 지나 결과가 되는 흐름을 읽는다.	query\n  -> normalize\n  -> retrieve candidates\n  -> rank\n  -> return results	search pipeline의 핵심 의미는?	검색어가 여러 처리 단계를 거쳐 결과가 되는 흐름	검색은 보통 query 정리, 후보 찾기, 순위 매기기, 결과 반환 단계로 나뉜다. search pipeline은 입력 질의가 검색 조건으로 바뀌고 후보 결과가 정렬되는 전체 흐름이다. 검색 전처리, 필터, 랭킹 기준을 나누어 보면 된다.	KG/RAG 앱에서 질문이 들어오면 바로 답하는 것이 아니라 먼저 관련 근거를 찾는다.	meaning_choice	"[""search_pipeline"",""query"",""retrieval""]"
6	python_tag_filter_advanced_search_v55.json	PY55_L06_level_filter_001	level filter 읽기	난이도 level 기준으로 카드를 거르는 필터를 이해한다.	filtered = cards.filter(card => card.level >= 8)	level filter의 역할은?	원하는 난이도 범위의 카드만 보여준다	이 조건은 level이 8 이상인 card만 보여 주는 최소 난이도 filter다. 범위 filter라고 부르려면 level <= max 조건도 필요하다. level 누락이나 숫자가 아닌 값을 validation하고, 숫자 level이 실제 학습 난이도를 완벽히 나타낸다고 가정하지 않는다.	감사 v2에서 TAG_FILTER_ADVANCED_SEARCH가 0 hits였으므로, v55는 대량 카드 학습앱에서 원하는 카드를 빠르게 찾는 검색/필터 UX를 보강한다.	meaning_choice	"[""level_filter"",""difficulty_filter"",""learning_ux""]"
6	python_tag_filter_advanced_search_v55.json	PY55_L06_tag_filter_001	tag filter 읽기	카드의 concepts나 태그로 원하는 카드만 골라보는 tag filter를 이해한다.	filtered = cards.filter(card =>\n  (card.concepts ?? []).includes('validation')\n)	tag filter의 목적은?	특정 개념이나 태그가 붙은 카드만 골라보기 위해	concepts가 없을 수 있는 card는 빈 배열로 다뤄 runtime error를 피하고, 배열에 validation과 정확히 같은 tag가 있는 card만 고른다. tag의 대소문자·별칭·hierarchy를 지원하려면 저장 단계에서 canonical ID로 normalize해야 한다.	감사 v2에서 TAG_FILTER_ADVANCED_SEARCH가 0 hits였으므로, v55는 대량 카드 학습앱에서 원하는 카드를 빠르게 찾는 검색/필터 UX를 보강한다.	meaning_choice	"[""tag_filter"",""concept_filter"",""search""]"
6	python_tests_regression_quality_gate_v47.json	PY47_L06_integration_test_001	integration test 읽기	여러 모듈이 함께 연결될 때 정상 동작하는지 확인하는 테스트를 이해한다.	load app.js\n  -> read lesson files\n  -> validate cards	integration test가 보는 것은?	여러 구성요소가 연결됐을 때의 동작	unit test가 작은 조각을 본다면 integration test는 조각들이 연결된 흐름을 본다. integration test는 여러 모듈이 함께 동작하는 흐름을 확인하는 테스트다. 개별 함수는 맞아도 연결 과정에서 깨지는 문제를 잡는 데 필요하다.	app.js의 lessonFiles와 실제 JSON 파일들이 함께 맞는지 확인하는 검증이 이에 가깝다.	meaning_choice	"[""integration_test"",""module_connection"",""end_to_end_part""]"
6	python_tests_regression_quality_gate_v47.json	PY47_L06_unit_test_001	unit test 읽기	작은 함수 하나를 따로 검증하는 unit test를 이해한다.	def add(a, b):\n    return a + b\n\ndef test_add():\n    assert add(2, 3) == 5	unit test의 핵심은?	작은 함수나 로직 하나를 독립적으로 확인한다	unit test는 작은 함수나 로직을 가능한 한 독립적으로 검사한다. 이 pytest 스타일 test에서 실제값 add(2, 3)와 기대값 5가 다르면 실패한다. 일반 Python을 -O로 실행하면 assert가 제거될 수 있으므로 pytest 같은 test runner로 실행한다.	카드 검증 함수, JSON 파서, id 중복 검사 같은 작은 로직에 적용할 수 있다.	meaning_choice	"[""def"",""function"",""return"",""unit_test"",""function_test"",""small_test""]"
6	python_tests_validation_regression_v34.json	PY34_L06_smoke_test_001	smoke test 읽기	큰 기능 검증 전 앱이 기본적으로 켜지는지 확인하는 smoke test를 이해한다.	.\run_local_server.ps1\n\nGET /src/pwa/index.html 200\nGET /src/pwa/app.js 200\nGET /src/pwa/style.css 200\nBROWSER: main screen rendered\nCONSOLE ERRORS: 0	smoke test의 목적은?	앱이 기본적으로 뜨는지 빠르게 확인한다	smoke test는 세부 기능을 깊게 검사하기 전에 핵심 경로가 기본적으로 동작하는지 빠르게 확인하는 1차 검사다. 정적 파일의 HTTP 200만으로 JavaScript 실행과 화면 렌더링까지 증명되지는 않으므로, 여기서는 기본 화면과 브라우저 오류도 함께 확인한다. 통과해도 모든 기능이 맞다는 뜻은 아니다.	로컬 서버에서 index, app.js, style.css가 200인지 보는 것이 대표적인 smoke test다.	meaning_choice	"[""smoke_test"",""basic_check"",""validation""]"
6	python_user_notes_bookmarks_v56.json	PY56_L06_bookmark_001	bookmark 읽기	다시 보고 싶은 카드를 표시해두는 bookmark 개념을 이해한다.	bookmarkedCardIds.add(card.id)	bookmark의 목적은?	다시 보고 싶은 카드를 표시해두기 위해	bookmark는 사용자가 중요한 카드를 표시해 나중에 다시 찾을 수 있게 하는 기능이다. 카드가 많아질수록 개인 복습 목록을 만드는 데 유용하다. 북마크 상태는 카드 id와 함께 저장해야 앱을 다시 열어도 같은 카드를 찾아 표시할 수 있다.	감사 v2에서 USER_NOTES_BOOKMARKS 축이 거의 비어 있었으므로, v56은 사용자가 중요한 카드와 자기 메모를 남겨 개인화 복습에 활용하는 기능을 보강한다.	meaning_choice	"[""bookmark"",""learning_ux"",""save_for_later""]"
6	python_user_notes_bookmarks_v56.json	PY56_L06_favorite_card_001	favorite card 읽기	자주 보는 카드를 즐겨찾기로 저장하는 favorite card 개념을 이해한다.	favoriteCardIds.add(card.id)	favorite card의 역할은?	자주 보는 카드를 빠르게 다시 열 수 있게 한다	favorite는 shared card object를 바꾸기보다 사용자별 ID set에 저장한다. card.favorite=true를 canonical data에 넣으면 다른 사용자와 cache에 개인 상태가 섞이거나 update 때 사라질 수 있다. stable ID와 사용자 storage를 분리한다.	감사 v2에서 USER_NOTES_BOOKMARKS 축이 거의 비어 있었으므로, v56은 사용자가 중요한 카드와 자기 메모를 남겨 개인화 복습에 활용하는 기능을 보강한다.	meaning_choice	"[""favorite"",""bookmark"",""card_state""]"
6	python_web_http_api_flow_v35.json	PY35_L06_http_request_response_001	HTTP request / response 읽기	브라우저가 요청을 보내고 서버가 응답을 돌려주는 기본 흐름을 이해한다.	Browser -> GET /src/pwa/app.js\nServer  -> 200 OK + app.js content	이 흐름에서 200 OK는 무엇을 뜻하는가?	요청이 성공했고 응답을 받았다	HTTP는 클라이언트 요청과 서버 응답으로 통신한다. 200 OK는 서버가 이 요청을 HTTP 수준에서 성공적으로 처리했다는 대표 상태 코드다. 응답을 받았다는 사실만으로는 부족하고, 200이어도 본문 형식이나 업무 데이터가 올바른지는 별도로 검증해야 한다.	로컬 서버 로그에서 app.js, lesson JSON이 200인지 확인하는 이유다.	meaning_choice	"[""HTTP"",""request"",""response"",""web""]"
7	cards_seed_v1.json	L07_pipeline_001	load-filter-write 구조 읽기	입력, 처리, 출력으로 나뉜 작은 프로그램 구조를 읽는다.	"def load_jsonl(path):\n    ...\n\ndef filter_nodes(rows, kind):\n    ...\n\ndef write_jsonl(rows, path):\n    ...\n\ndef main():\n    rows = load_jsonl(""nodes.jsonl"")\n    selected = filter_nodes(rows, ""Sensor"")\n    write_jsonl(selected, ""sensor_nodes.jsonl"")"	main()에서 실행되는 처리 순서는?	nodes.jsonl에서 Sensor 노드만 골라 sensor_nodes.jsonl로 저장한다.	main() 함수 안에서 load, filter, write가 순서대로 호출된다. 그래서 데이터 읽기, 거르기, 쓰기의 파이프라인 흐름이 만들어진다. 이런 구조는 입력, 처리, 출력 단계를 분리해 디버깅과 테스트를 쉽게 만든다. 따라서 정답은 ‘nodes.jsonl에서 Sensor 노드만 골라 sensor_nodes.jsonl로 저장한다.’이다.	작은 배치 스크립트는 대부분 입력-처리-출력 구조로 읽으면 된다.	meaning_choice	"[""def"",""function"",""pipeline"",""load_jsonl"",""filter"",""write_jsonl"",""main""]"
7	python_accessibility_a11y_ui_v52.json	PY52_L07_aria_label_001	aria-label 읽기	아이콘 버튼처럼 글자가 없는 요소에 접근 가능한 이름을 붙이는 방식을 이해한다.	"<button aria-label=""다음 카드"">▶</button>"	aria-label의 역할은?	화면낭독기가 버튼의 의미를 읽을 수 있게 한다	icon-only button에는 aria-label이 accessible name을 제공해 screen reader가 목적을 읽게 한다. aria-label은 내부 visible text보다 accessible name에서 우선할 수 있으므로 눈에 보이는 label이 있으면 native text나 aria-labelledby를 우선하고, 언어 변경 때 번역과 동기화한다.	카드 수가 1000장을 넘었으므로, 이제 학습앱 UI를 더 많은 사용자가 안정적으로 쓸 수 있게 하는 접근성 품질이 중요하다.	meaning_choice	"[""aria_label"",""screen_reader"",""accessibility""]"
7	python_accessibility_a11y_ui_v52.json	PY52_L07_button_semantics_001	button semantics 읽기	클릭 가능한 요소는 div보다 button을 쓰는 것이 좋은 이유를 이해한다.	"<button id=""nextCard"">다음</button>"	button 태그를 쓰면 좋은 점은?	기본 키보드 조작과 의미가 함께 제공된다	button semantics는 클릭 가능한 요소를 의미 있는 버튼으로 표현하는 원칙이다. div에 클릭 이벤트만 붙이면 키보드 접근성과 의미가 약해질 수 있다.	카드 수가 1000장을 넘었으므로, 이제 학습앱 UI를 더 많은 사용자가 안정적으로 쓸 수 있게 하는 접근성 품질이 중요하다.	meaning_choice	"[""semantic_html"",""button"",""accessibility""]"
7	python_accessibility_a11y_ui_v52.json	PY52_L07_screen_reader_text_001	screen reader text 읽기	화면에는 작게 보이거나 숨기되 보조기기에는 읽히는 설명 텍스트를 이해한다.	"<span class=""sr-only"">정답 선택 결과</span>"	screen reader text의 목적은?	시각적으로 부족한 정보를 보조기기 사용자에게 제공하기 위해	sr-only text는 시각적으로 숨기되 accessibility tree에는 남기는 검증된 CSS pattern이 있어야 한다. display:none이나 hidden을 쓰면 보조기기도 읽지 않을 수 있다. 상태 변화는 적절한 live region과 visible text로도 전달하고 중복 announcement를 피한다.	카드 수가 1000장을 넘었으므로, 이제 학습앱 UI를 더 많은 사용자가 안정적으로 쓸 수 있게 하는 접근성 품질이 중요하다.	meaning_choice	"[""screen_reader"",""sr_only"",""accessibility""]"
7	python_ai_learning_methods_v14.json	PY14_L07_learning_methods_compare_001	지도학습/비지도학습/자기지도학습/강화학습 한 번에 비교	AI 학습 방법을 따로 외우지 않고 데이터와 피드백 형태 기준으로 비교한다.	Supervised learning: 정답 label이 있는 데이터로 배운다.\nUnsupervised learning: 정답 label 없이 패턴/군집을 찾는다.\nSelf-supervised learning: 데이터 안에서 문제와 정답을 만들어 표현을 배운다.\nReinforcement learning: 행동 -> 보상/패널티를 통해 정책을 배운다.	정답 label이 있는 데이터로 입력→정답 관계를 배우는 방식은?	지도학습	지도학습은 이미지 분류, 스팸 분류, 점수 예측처럼 정답 label이 있는 데이터로 학습한다. 지도학습, 비지도학습, 자기지도학습, 강화학습은 데이터와 피드백 방식이 다르다. 정답 라벨, 숨은 구조, 보상 신호 중 무엇을 쓰는지 구분해야 한다.	모델/데이터셋 설명을 읽을 때 가장 먼저 구분해야 하는 축이다.	meaning_choice	"[""supervised_learning"",""unsupervised_learning"",""self_supervised_learning"",""reinforcement_learning"",""ai_learning_method""]"
