severity	code	file	index	id	title	answer	question	detail	explanation_preview
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_files_paths_project_structure_v32.json	15	PY32_L10_file_pipeline_001	파일 처리 파이프라인 읽기	읽기 → 정리 → 쓰기	이 코드의 흐름으로 맞는 것은?	해설에서 정답 표현을 직접 찾기 어렵다.	파일 처리 파이프라인은 입력, 변환, 출력 단계를 분리해서 읽으면 이해하기 쉽다. 파일 처리 파이프라인은 읽기, 변환, 검증, 저장 단계로 나누어 보면 쉽다. 각 단계가 어떤 파일을 입력으로 받고 어떤 결과 파일을 만드는지 확인해야 한다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_foundation_beginner_v94_a1_part1.json	6	PYF94_A1_L01_PRINT_006	문자열 이어 붙이기 출력	Python	"print(""Py"" + ""thon"")의 실행 결과로 맞는 것은 무엇인가?"	해설에서 정답 표현을 직접 찾기 어렵다.	두 값이 모두 문자열이므로 +는 산술 계산이 아니라 앞뒤 문자열을 이어 붙이는 역할을 한다. 이 문제는 코드를 위에서 아래로 읽으면서 값이 언제 만들어지고 언제 출력되는지 확인하는 연습이다. 정답은 보기의 익숙한 단어가 아니라 실제 실행 흐름이 만든 값이다. 특히 문자열 더하기에도 자동으로 공백이 생긴다고 생각하는 부분을 조심해야 한다. 비슷한 코드를 만났을 때도 먼저 변수 값, 따옴표 여부, 계산 순서, print가 실행되는 시점을 차례대로 확인하면 안전하게…
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_foundation_beginner_v94_a1_part1.json	7	PYF94_A1_L01_PRINT_007	쉼표 출력 읽기	A B	"print(""A"", ""B"")의 출력에 가장 가까운 것은 무엇인가?"	해설에서 정답 표현을 직접 찾기 어렵다.	print()에 쉼표로 두 값을 주면 두 값이 차례로 출력되고, 기본 출력에서는 사이에 공백이 보인다. 이 문제는 코드를 위에서 아래로 읽으면서 값이 언제 만들어지고 언제 출력되는지 확인하는 연습이다. 정답은 보기의 익숙한 단어가 아니라 실제 실행 흐름이 만든 값이다. 특히 쉼표 자체가 반드시 그대로 출력된다고 생각하는 부분을 조심해야 한다. 비슷한 코드를 만났을 때도 먼저 변수 값, 따옴표 여부, 계산 순서, print가 실행되는 시점을 차례대로 확인하면 안…
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_foundation_beginner_v94_a1_part2.json	5	PYF94_A1_L01_TYPE_005	type() 의미 읽기	값의 자료형	type(value)는 이 코드에서 무엇을 확인하는 함수인가?	해설에서 정답 표현을 직접 찾기 어렵다.	type()은 값이 문자열인지 숫자인지 리스트인지 같은 자료형을 확인할 때 사용하는 함수다. 이 문제는 값이 문자열인지 숫자인지, 그리고 변환 함수가 적용되었는지를 확인하는 초급 독해 연습이다. 정답은 보기의 모양이 아니라 실제 파이썬 실행 규칙이 만든 값이다. 특히 type()을 길이나 개수를 세는 함수로 보는 부분을 조심해야 한다. 비슷한 코드를 만났을 때도 먼저 따옴표 여부, input() 결과의 자료형, int()나 str() 같은 변환 함수, prin…
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_foundation_beginner_v94_a1_part2.json	7	PYF94_A1_L01_TYPE_007	문자열 반복하기	'hahaha'가 된다	"text가 ""ha""일 때 text * 3의 출력은 무엇인가?"	해설에서 정답 표현을 직접 찾기 어렵다.	문자열과 정수의 곱셈은 문자열을 정해진 횟수만큼 반복해 새 문자열을 만든다. 이 문제는 값이 문자열인지 숫자인지, 그리고 변환 함수가 적용되었는지를 확인하는 초급 독해 연습이다. 정답은 보기의 모양이 아니라 실제 파이썬 실행 규칙이 만든 값이다. 특히 문자열 길이와 숫자를 곱해 숫자 결과가 나온다고 생각하는 부분을 조심해야 한다. 비슷한 코드를 만났을 때도 먼저 따옴표 여부, input() 결과의 자료형, int()나 str() 같은 변환 함수, print가…
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_foundation_beginner_v94_a1_part2.json	10	PYF94_A1_L01_TYPE_010	문자열 길이 세기	결과는 6이다	word가 Python일 때 len(word)의 출력은 무엇인가?	해설에서 정답 표현을 직접 찾기 어렵다.	Python은 P, y, t, h, o, n 여섯 글자로 이루어져 있으므로 len(word)는 6을 반환한다. 이 문제는 값이 문자열인지 숫자인지, 그리고 변환 함수가 적용되었는지를 확인하는 초급 독해 연습이다. 정답은 보기의 모양이 아니라 실제 파이썬 실행 규칙이 만든 값이다. 특히 단어의 의미나 변수 이름을 길이로 세는 부분을 조심해야 한다. 비슷한 코드를 만났을 때도 먼저 따옴표 여부, input() 결과의 자료형, int()나 str() 같은 변환 함수…
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_foundation_beginner_v94_a1_part2.json	12	PYF94_A1_L01_TYPE_012	앞자리 0과 int 변환	7	"int(""007"")을 출력하면 어떤 값이 화면에 보이는가?"	해설에서 정답 표현을 직접 찾기 어렵다. 해설에 언급된 보기 후보: 0	int()는 문자열을 숫자값으로 바꾸므로 숫자의 의미에 영향을 주지 않는 앞자리 0은 표시되지 않는다. 이 문제는 값이 문자열인지 숫자인지, 그리고 변환 함수가 적용되었는지를 확인하는 초급 독해 연습이다. 정답은 보기의 모양이 아니라 실제 파이썬 실행 규칙이 만든 값이다. 특히 문자열의 표시 모양이 숫자 변환 뒤에도 그대로 남는다고 생각하는 부분을 조심해야 한다. 비슷한 코드를 만났을 때도 먼저 따옴표 여부, input() 결과의 자료형, int()나 str(…
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_foundation_beginner_v94_a1_part2.json	13	PYF94_A1_L01_INPUT_001	입력값 저장하기	Python	사용자가 Python을 입력했을 때 print(name)의 출력은 무엇인가?	해설에서 정답 표현을 직접 찾기 어렵다. 해설에 언급된 보기 후보: name	input()은 사용자가 입력한 값을 문자열로 받아 name에 저장하고, print(name)은 그 저장된 값을 보여 준다. 이 문제는 값이 문자열인지 숫자인지, 그리고 변환 함수가 적용되었는지를 확인하는 초급 독해 연습이다. 정답은 보기의 모양이 아니라 실제 파이썬 실행 규칙이 만든 값이다. 특히 안내 문구가 변수에 저장된다고 생각하는 부분을 조심해야 한다. 비슷한 코드를 만났을 때도 먼저 따옴표 여부, input() 결과의 자료형, int()나 str()…
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_foundation_beginner_v94_a1_part2.json	16	PYF94_A1_L01_INPUT_004	두 입력 이어 붙이기	AB	첫 입력이 A, 둘째 입력이 B일 때 출력은 무엇인가?	해설에서 정답 표현을 직접 찾기 어렵다.	first에는 A, second에는 B가 문자열로 저장되고, first + second는 두 문자열을 순서대로 이어 붙인다. 이 문제는 값이 문자열인지 숫자인지, 그리고 변환 함수가 적용되었는지를 확인하는 초급 독해 연습이다. 정답은 보기의 모양이 아니라 실제 파이썬 실행 규칙이 만든 값이다. 특히 두 입력 사이에 자동 공백이 생긴다고 생각하는 부분을 조심해야 한다. 비슷한 코드를 만났을 때도 먼저 따옴표 여부, input() 결과의 자료형, int()나 st…
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_foundation_beginner_v94_a1_part2.json	19	PYF94_A1_L01_INPUT_007	입력값 공백 정리하기	hi	사용자가 양쪽에 공백이 있는 hi를 입력했을 때 clean에 가까운 값은 무엇인가?	해설에서 정답 표현을 직접 찾기 어렵다. 해설에 언급된 보기 후보: text	text에는 공백이 포함된 문자열이 들어가지만 strip() 결과를 clean에 저장했기 때문에 양쪽 공백이 제거된다. 이 문제는 값이 문자열인지 숫자인지, 그리고 변환 함수가 적용되었는지를 확인하는 초급 독해 연습이다. 정답은 보기의 모양이 아니라 실제 파이썬 실행 규칙이 만든 값이다. 특히 strip이 원본과 결과를 구분하지 않아도 된다고 생각하는 부분을 조심해야 한다. 비슷한 코드를 만났을 때도 먼저 따옴표 여부, input() 결과의 자료형, int()…
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_foundation_expansion_v10.json	9	PY10_L04_function_chain_001	함수 안 메서드 체인 읽기	lidar	출력은?	해설에서 정답 표현을 직접 찾기 어렵다.	함수 체인은 한 결과를 다음 함수나 메서드로 이어 처리하는 방식이다. strip으로 공백을 제거한 뒤 lower로 소문자로 바꾼다. 중간 결과를 머릿속에 적어 두면 여러 메서드가 이어져도 최종 출력이 어떻게 바뀌는지 놓치지 않는다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_foundation_expansion_v10.json	11	PY10_L04_scope_local_001	local scope 읽기	inside	출력은?	해설에서 정답 표현을 직접 찾기 어렵다. 해설에 언급된 보기 후보: value	함수 안에서 만든 변수는 보통 그 함수 안의 지역 변수로 동작한다. outer 함수 안의 local value가 return되어 바깥 값과 구분된다. 지역 변수는 함수 호출이 끝나면 보통 사라지므로 다른 함수나 전역 코드와 이름 충돌을 줄인다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_foundation_expansion_v10.json	12	PY10_L04_path_join_001	Path / 연산자 읽기	data 폴더 아래 items.json 경로	Path('data') / 'items.json'의 의미는?	해설에서 정답 표현을 직접 찾기 어렵다.	pathlib의 Path 객체는 / 연산자로 경로 조각을 자연스럽게 연결할 수 있다. 문자열 덧셈보다 운영체제 경로 처리에 안전하다. 윈도우와 리눅스의 경로 구분자가 달라도 Path가 알맞게 처리해 주므로 프로젝트 코드에서 자주 쓴다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_foundation_expansion_v10.json	15	PY10_L05_with_open_write_001	with open 저장 읽기	log.txt에 done을 저장한다	이 코드는 무엇을 하는가?	해설에서 정답 표현을 직접 찾기 어렵다.	with open은 파일을 열고 작업이 끝나면 자동으로 닫아 준다. w 모드로 파일을 열고 f.write로 문자열을 파일에 쓴다. 파일 경로, 열기 모드, 실제 기록하는 문자열을 따로 확인하면 읽기 코드인지 쓰기 코드인지 구분하기 쉽다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_foundation_expansion_v10.json	16	PY10_L05_json_loads_001	json.loads 문자열 파싱	2	출력은?	해설에서 정답 표현을 직접 찾기 어렵다. 해설에 언급된 보기 후보: count	json.loads는 JSON 형식의 문자열을 파이썬 dict나 list로 바꾼다. 변환된 dict에서 count key의 값을 꺼낼 수 있다. 문자열이 올바른 JSON 형식이 아니면 파싱 오류가 나므로 입력 형식 검증이 필요하다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_foundation_expansion_v10.json	17	PY10_L06_list_comprehension_001	list comprehension 읽기	[2, 4, 6]	출력은?	해설에서 정답 표현을 직접 찾기 어렵다.	리스트 컴프리헨션은 반복문으로 새 리스트를 만드는 짧은 문법이다. 각 x에 2를 곱한 값을 모아 새로운 리스트를 만든다. list comprehension은 반복문으로 리스트를 만드는 짧은 문법이다. 어떤 값을 꺼내 어떤 형태로 바꿔 새 리스트에 넣는지 보면 된다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_foundation_expansion_v10.json	18	PY10_L06_list_comp_filter_001	조건이 있는 list comprehension	[2, 4]	출력은?	해설에서 정답 표현을 직접 찾기 어렵다.	리스트 컴프리헨션에는 조건 필터를 붙일 수 있다. x % 2 == 0 조건은 짝수인 값만 통과시켜 결과 리스트에 넣는다. 조건이 있는 list comprehension은 반복 대상 중 조건을 만족하는 값만 새 리스트에 담는다. for 부분과 if 부분을 나누어 읽으면 쉽다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_foundation_expansion_v10.json	22	PY10_L06_logging_basic_001	logging 기본 읽기	started라는 정보 로그를 남긴다	logging.info('started')의 목적은?	해설에서 정답 표현을 직접 찾기 어렵다.	logging은 print보다 관리하기 좋은 실행 기록 방식이다. INFO 레벨 로그는 오류가 아니라 정상 진행 상태를 남길 때 자주 쓴다. 시작, 완료, 건수 같은 정상 흐름을 남기면 오류가 없어도 작업이 진행됐는지 확인할 수 있다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_foundation_expansion_v10.json	25	PY10_L07_slice_limit_001	slice limit 읽기	"[""a"", ""b"", ""c""]"	출력은?	해설에서 정답 표현을 직접 찾기 어렵다.	슬라이싱은 리스트의 일부 구간만 가져오는 문법이다. items[:3]은 시작부터 인덱스 3 전까지, 즉 앞의 3개를 가져온다. 끝 인덱스는 포함되지 않으므로 [:3]이 네 번째 값까지 가져오는 것이 아니라는 점이 중요하다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_foundation_expansion_v10.json	28	PY10_L07_env_get_001	환경변수 기본값 읽기	100	RUN_LIMIT이 없으면 value는?	해설에서 정답 표현을 직접 찾기 어렵다. 해설에 언급된 보기 후보: RUN_LIMIT	환경변수는 실행 환경에서 값을 가져올 때 사용한다. os.environ.get의 두 번째 인자는 해당 환경변수가 없을 때 쓸 기본값이다. 그래서 RUN_LIMIT이 설정되지 않았을 때도 코드가 멈추지 않고 기본 제한값으로 실행될 수 있다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_foundation_expansion_v10.json	30	PY10_L07_assert_basic_001	assert 기본 읽기	ok	출력은?	해설에서 정답 표현을 직접 찾기 어렵다.	assert는 조건이 참인지 확인하는 간단한 검증 문장이다. 조건이 참이면 아무 오류 없이 다음 줄로 계속 실행된다. assert는 조건이 참인지 확인하고 거짓이면 즉시 오류를 내는 검사용 문장이다. 개발 중 가정이 깨졌는지 빠르게 확인하는 데 쓴다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_foundation_expansion_v10.json	31	PY10_L07_assert_fail_001	assert 실패 읽기	AssertionError가 나고 print까지 가지 않는다	이 코드는 어떻게 되는가?	해설에서 정답 표현을 직접 찾기 어렵다.	assert 조건이 거짓이면 AssertionError가 발생한다. 2+3은 5라서 6과 같지 않으므로 이 검증은 실패한다. assert 실패는 코드가 기대한 조건이 거짓이었다는 신호다. 실패 메시지와 직전 입력값을 함께 보면 어떤 가정이 깨졌는지 찾기 쉽다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_foundation_expansion_v10.json	33	PY10_L08_function_loop_result_001	함수 안 loop와 result 읽기	"[""lidar"", ""radar""]"	출력은?	해설에서 정답 표현을 직접 찾기 어렵다.	반복문 안에서 각 label을 strip과 lower로 정리한 뒤 result에 추가한다. 여러 입력을 같은 규칙으로 정규화할 때 쓰는 흐름이다. 함수 안에서 결과 리스트를 만들면 입력 처리 규칙을 재사용 가능한 작은 단위로 묶을 수 있다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_foundation_expansion_v10.json	34	PY10_L08_count_by_key_001	key별 count 집계 읽기	domain별 개수를 1 증가시킨다	counts[domain] = counts.get(domain, 0) + 1의 의미는?	해설에서 정답 표현을 직접 찾기 어렵다.	count_by_key는 key별 등장 횟수를 세는 패턴이다. 기존 개수가 있으면 가져오고, 없으면 0에서 시작해 1을 더한다. get(domain, 0)은 처음 보는 key에서도 KeyError 없이 0을 기본값으로 삼게 해 주는 안전한 집계 방식이다.
