file	index	id	title	old_reading_goal	new_reading_goal
data/lessons/python_deploy_pwa_cache_storage_v23.json	8	PY23_L09_localstorage_progress_001	localStorage 진행상황 저장 읽기	‘브라우저에 학습 진행상황을 저장하는 구조를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	브라우저에 학습 진행상황을 저장하는 구조를 읽는다.
data/lessons/python_deploy_pwa_cache_storage_v23.json	9	PY23_L09_localstorage_load_001	localStorage 불러오기 fallback 읽기	‘저장된 값이 없을 때 기본값을 쓰는 구조를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	저장된 값이 없을 때 기본값을 쓰는 구조를 읽는다.
data/lessons/python_deploy_pwa_cache_storage_v23.json	14	PY23_L10_mobile_layout_001	모바일 화면 대응 CSS 읽기	‘화면 폭이 좁을 때 레이아웃을 바꾸는 CSS를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	화면 폭이 좁을 때 레이아웃을 바꾸는 CSS를 읽는다.
data/lessons/python_dev_environment_foundation_v103_a1.json	1	PY103_L06_terminal_command_parts_001	터미널 명령 구조 읽기	‘명령어를 실행 프로그램, 옵션, 인자로 나누어 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	명령어를 실행 프로그램, 옵션, 인자로 나누어 읽는다.
data/lessons/python_dev_environment_foundation_v103_a1.json	2	PY103_L06_shell_kind_001	PowerShell과 Bash 구분하기	‘현재 명령이 어느 shell 문법인지 구분한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	현재 명령이 어느 shell 문법인지 구분한다.
data/lessons/python_dev_environment_foundation_v103_a1.json	4	PY103_L06_working_directory_001	현재 작업 폴더 확인 명령 읽기	‘상대경로가 해석되는 기준 폴더를 확인한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	상대경로가 해석되는 기준 폴더를 확인한다.
data/lessons/python_dev_environment_foundation_v103_a1.json	5	PY103_L07_absolute_relative_path_001	절대경로와 상대경로 구분	‘두 경로 방식의 기준점 차이를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	두 경로 방식의 기준점 차이를 읽는다.
data/lessons/python_dev_environment_foundation_v103_a1.json	6	PY103_L07_command_option_argument_001	옵션과 인자 구분하기	‘CLI 명령에서 옵션과 대상 값을 구분한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	CLI 명령에서 옵션과 대상 값을 구분한다.
data/lessons/python_dev_environment_foundation_v103_a1.json	7	PY103_L07_sudo_permission_001	sudo 명령 주의해서 읽기	‘sudo가 관리자 권한 실행이라는 점과 위험성을 이해한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	sudo가 관리자 권한 실행이라는 점과 위험성을 이해한다.
data/lessons/python_dev_environment_foundation_v103_a1.json	8	PY103_L07_permission_denied_001	Permission denied 원인 좁히기	‘권한 오류를 sudo만으로 해결하지 않고 원인을 나눈다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	권한 오류를 sudo만으로 해결하지 않고 원인을 나눈다.
data/lessons/python_dev_environment_foundation_v103_a1.json	9	PY103_L07_apt_update_install_001	apt update와 apt install 읽기	‘Ubuntu 시스템 패키지 설치 흐름을 이해한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	Ubuntu 시스템 패키지 설치 흐름을 이해한다.
data/lessons/python_dev_environment_foundation_v103_a1.json	10	PY103_L08_apt_vs_pip_001	apt와 pip 차이 읽기	‘운영체제 패키지와 Python 패키지를 구분한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	운영체제 패키지와 Python 패키지를 구분한다.
data/lessons/python_dev_environment_foundation_v103_a1.json	11	PY103_L08_chmod_executable_001	chmod +x 의미 읽기	‘스크립트 실행 권한을 추가하는 명령을 이해한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	스크립트 실행 권한을 추가하는 명령을 이해한다.
data/lessons/python_dev_environment_foundation_v103_a1.json	12	PY103_L08_venv_reason_001	가상환경을 쓰는 이유	‘프로젝트별 Python 환경 분리의 필요성을 이해한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	프로젝트별 Python 환경 분리의 필요성을 이해한다.
data/lessons/python_dev_environment_foundation_v103_a1.json	13	PY103_L08_activate_deactivate_001	activate와 deactivate 흐름 읽기	‘가상환경을 현재 터미널에 연결하고 해제하는 흐름을 이해한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	가상환경을 현재 터미널에 연결하고 해제하는 흐름을 이해한다.
data/lessons/python_dev_environment_foundation_v103_a1.json	14	PY103_L08_python_m_pip_001	python -m pip 읽기	‘현재 Python에 연결된 pip를 쓰는 이유를 이해한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	현재 Python에 연결된 pip를 쓰는 이유를 이해한다.
data/lessons/python_dev_environment_foundation_v103_a1.json	15	PY103_L08_requirements_install_001	requirements.txt 설치 읽기	‘패키지 목록 파일을 기준으로 환경을 재현한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	패키지 목록 파일을 기준으로 환경을 재현한다.
data/lessons/python_dev_environment_foundation_v103_a1.json	16	PY103_L09_pip_freeze_001	pip freeze와 저장 방향 읽기	‘현재 환경의 패키지 버전을 파일로 남기는 흐름을 이해한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	현재 환경의 패키지 버전을 파일로 남기는 흐름을 이해한다.
data/lessons/python_dev_environment_foundation_v103_a1.json	17	PY103_L09_module_not_found_001	ModuleNotFoundError 환경 확인	‘설치 여부보다 현재 환경 불일치를 먼저 확인한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	설치 여부보다 현재 환경 불일치를 먼저 확인한다.
data/lessons/python_dev_environment_foundation_v103_a1.json	18	PY103_L07_git_status_model_001	git status로 현재 단계 읽기	‘Git 변경이 어느 단계에 있는지 확인한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	Git 변경이 어느 단계에 있는지 확인한다.
data/lessons/python_dev_environment_foundation_v103_a1.json	19	PY103_L08_git_diff_add_commit_001	diff, add, commit 순서 읽기	‘커밋 전 변경 확인과 staging 흐름을 이해한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	커밋 전 변경 확인과 staging 흐름을 이해한다.
data/lessons/python_dev_environment_foundation_v103_a1.json	20	PY103_L08_git_tag_push_001	tag와 push 흐름 읽기	‘검증 통과 지점을 tag로 고정하고 원격에 올린다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	검증 통과 지점을 tag로 고정하고 원격에 올린다.
data/lessons/python_dev_environment_foundation_v103_a1.json	21	PY103_L09_git_pull_tracking_001	pull과 origin/main 상태 읽기	‘원격 저장소와 로컬 브랜치의 관계를 이해한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	원격 저장소와 로컬 브랜치의 관계를 이해한다.
data/lessons/python_dev_environment_foundation_v103_a1.json	22	PY103_L09_branch_conflict_001	branch와 merge conflict 읽기	‘분리 작업 흐름과 충돌 해결의 의미를 이해한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	분리 작업 흐름과 충돌 해결의 의미를 이해한다.
data/lessons/python_dev_environment_foundation_v103_a1.json	23	PY103_L10_restore_reset_revert_001	restore, reset, revert 차이 읽기	‘되돌리기 명령의 영향 범위를 구분한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	되돌리기 명령의 영향 범위를 구분한다.
data/lessons/python_dev_environment_foundation_v103_a1.json	24	PY103_L09_env_var_os_getenv_001	환경변수 os.getenv 읽기	‘코드 밖 설정값을 Python에서 읽는 흐름을 이해한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	코드 밖 설정값을 Python에서 읽는 흐름을 이해한다.
data/lessons/python_dev_environment_foundation_v103_a1.json	25	PY103_L09_dotenv_gitignore_001	.env와 .gitignore 읽기	‘비밀 설정 파일을 Git에 올리지 않는 이유를 이해한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	비밀 설정 파일을 Git에 올리지 않는 이유를 이해한다.
data/lessons/python_dev_environment_foundation_v103_a1.json	26	PY103_L08_gpu_cuda_driver_001	GPU, driver, CUDA 구분하기	‘GPU 실행환경의 층을 나누어 이해한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	GPU 실행환경의 층을 나누어 이해한다.
data/lessons/python_dev_environment_foundation_v103_a1.json	27	PY103_L08_nvidia_smi_001	nvidia-smi 출력 읽기	‘GPU 사용률과 VRAM 상태를 확인한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	GPU 사용률과 VRAM 상태를 확인한다.
data/lessons/python_dev_environment_foundation_v103_a1.json	28	PY103_L08_torch_cuda_available_001	torch.cuda.is_available 읽기	‘PyTorch가 CUDA GPU를 사용할 수 있는지 확인한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	PyTorch가 CUDA GPU를 사용할 수 있는지 확인한다.
data/lessons/python_dev_environment_foundation_v103_a1.json	29	PY103_L09_cuda_visible_devices_001	CUDA_VISIBLE_DEVICES 읽기	‘보이는 GPU를 제한하는 환경변수의 의미를 이해한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	보이는 GPU를 제한하는 환경변수의 의미를 이해한다.
data/lessons/python_dev_environment_foundation_v103_a1.json	30	PY103_L09_cuda_oom_batch_001	CUDA out of memory와 batch size	‘GPU 메모리 부족의 주요 원인을 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	GPU 메모리 부족의 주요 원인을 읽는다.
data/lessons/python_dev_environment_foundation_v103_a1.json	31	PY103_L10_setup_checklist_001	개발환경 재현 체크리스트 읽기	‘새 PC나 서버에서 환경을 재현하는 순서를 정리한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	새 PC나 서버에서 환경을 재현하는 순서를 정리한다.
data/lessons/python_dev_environment_foundation_v103_a1.json	32	PY107_A1_ENV_001_VENV_BOX	가상환경을 도구상자로 이해하기	‘가상환경을 프로젝트별 패키지 도구상자로 이해한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	가상환경을 프로젝트별 패키지 도구상자로 이해한다.
data/lessons/python_dev_environment_foundation_v103_a1.json	33	PY107_A1_ENV_002_WHY_VENV	왜 가상환경을 쓰는가	‘프로젝트마다 가상환경을 나누는 이유를 설명한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	프로젝트마다 가상환경을 나누는 이유를 설명한다.
data/lessons/python_error_recovery_retry_ux_v59.json	6	PY59_L08_network_error_001	network error 읽기	‘네트워크 오류와 서버 응답 오류를 구분해야 함을 이해한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	네트워크 오류와 서버 응답 오류를 구분해야 함을 이해한다.
data/lessons/python_fastapi_api_server_v20.json	2	PY20_L07_get_query_param_001	GET query parameter 읽기	‘URL 쿼리 파라미터가 함수 인자로 들어오는 구조를 이해한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	URL 쿼리 파라미터가 함수 인자로 들어오는 구조를 이해한다.
data/lessons/python_fastapi_api_server_v20.json	3	PY20_L08_path_param_001	path parameter 읽기	‘URL 경로 일부가 함수 인자로 들어오는 구조를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	URL 경로 일부가 함수 인자로 들어오는 구조를 읽는다.
data/lessons/python_fastapi_api_server_v20.json	6	PY20_L08_http_exception_001	HTTPException 읽기	‘조건이 맞지 않을 때 HTTP 오류를 반환하는 코드를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	조건이 맞지 않을 때 HTTP 오류를 반환하는 코드를 읽는다.
data/lessons/python_fastapi_api_server_v20.json	9	PY20_L09_dependency_injection_001	Depends 의존성 주입 읽기	‘요청 처리 전에 공통 의존성을 준비하는 구조를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	요청 처리 전에 공통 의존성을 준비하는 구조를 읽는다.
